CatBoost,KNN,LR,RF,SVM
0.697424893,0.672746781,0.675965665,0.681330472,0.670600858
0.693461951,0.681672026,0.646302251,0.682743837,0.685959271
0.707395498,0.689174705,0.668810289,0.696677385,0.680600214
0.674892704,0.685622318,0.703862661,0.677038627,0.646995708
0.680257511,0.678111588,0.682403433,0.675965665,0.67167382
0.686695279,0.677038627,0.660944206,0.67167382,0.674892704
0.681672026,0.664523044,0.652733119,0.680600214,0.670953912
0.695605573,0.689174705,0.681672026,0.674169346,0.670953912
0.698497854,0.692060086,0.669527897,0.674892704,0.67167382
0.701716738,0.678111588,0.677038627,0.669527897,0.67167382
0.68776824,0.673819742,0.673819742,0.674892704,0.645922747
0.688102894,0.67738478,0.68488746,0.678456592,0.652733119
0.664523044,0.665594855,0.678456592,0.665594855,0.673097535
0.697424893,0.68776824,0.678111588,0.663090129,0.678111588
0.69527897,0.699570815,0.681330472,0.703862661,0.678111588
0.66416309,0.680257511,0.634120172,0.67167382,0.662017167
0.698821008,0.691318328,0.674169346,0.675241158,0.683815648
0.692390139,0.683815648,0.675241158,0.672025723,0.668810289
0.682403433,0.678111588,0.657725322,0.686695279,0.668454936
0.682403433,0.680257511,0.685622318,0.682403433,0.685622318
0.660944206,0.673819742,0.666309013,0.67167382,0.67167382
0.70846731,0.691318328,0.663451233,0.687031083,0.690246517
0.696677385,0.676312969,0.685959271,0.696677385,0.662379421
0.674892704,0.685622318,0.67167382,0.684549356,0.688841202
0.68776824,0.683476395,0.672746781,0.680257511,0.651287554
0.684549356,0.680257511,0.67167382,0.654506438,0.650214592
0.695605573,0.676312969,0.672025723,0.694533762,0.66130761
0.683815648,0.699892819,0.650589496,0.70096463,0.675241158
0.696351931,0.683476395,0.663090129,0.683476395,0.686695279
0.699570815,0.670600858,0.685622318,0.689914163,0.658798283
0.675965665,0.653433476,0.670600858,0.660944206,0.657725322
0.696677385,0.68488746,0.693461951,0.696677385,0.681672026
0.687031083,0.667738478,0.66130761,0.678456592,0.667738478
0.696351931,0.679184549,0.657725322,0.663090129,0.668454936
0.699570815,0.7027897,0.666309013,0.707081545,0.683476395
0.685622318,0.677038627,0.675965665,0.672746781,0.665236052
