CatBoost,KNN,LR,RF,SVM
0.655976676,0.701149425,0.656160458,0.678200692,0.697211155
0.670694864,0.695488722,0.643086817,0.653250774,0.7125
0.651810585,0.660899654,0.613888889,0.664634146,0.692607004
0.690625,0.73015873,0.666666667,0.67114094,0.705394191
0.672176309,0.719557196,0.651234568,0.658461538,0.698412698
0.679886686,0.696629213,0.653846154,0.651090343,0.681318681
0.667647059,0.682310469,0.64469914,0.660377358,0.639405204
0.656675749,0.684210526,0.666666667,0.661585366,0.649635036
0.640483384,0.680769231,0.652298851,0.658783784,0.702811245
0.683431953,0.716981132,0.664596273,0.650326797,0.71031746
0.674351585,0.717770035,0.676470588,0.700934579,0.704280156
0.632183908,0.703422053,0.588888889,0.658146965,0.670454545
0.679083095,0.732283465,0.657407407,0.662460568,0.715953307
0.665738162,0.698924731,0.638069705,0.653374233,0.683018868
0.666666667,0.705426357,0.633846154,0.68627451,0.70464135
0.659824047,0.694545455,0.675,0.678688525,0.737288136
0.628985507,0.687732342,0.639880952,0.660194175,0.685393258
0.682065217,0.713768116,0.639393939,0.666666667,0.715867159
0.67826087,0.691176471,0.654794521,0.688073394,0.691983122
0.645070423,0.701067616,0.658227848,0.670731707,0.711678832
0.664739884,0.696428571,0.64619883,0.681355932,0.65625
0.666666667,0.694545455,0.647761194,0.628482972,0.657370518
0.680473373,0.692592593,0.645348837,0.703703704,0.68442623
0.658119658,0.725,0.620481928,0.706840391,0.705179283
0.682492582,0.697508897,0.638554217,0.675078864,0.712686567
0.687687688,0.682835821,0.657303371,0.688311688,0.670588235
0.652818991,0.66015625,0.655063291,0.641269841,0.676229508
0.680351906,0.708955224,0.681818182,0.690402477,0.718875502
0.664739884,0.672661871,0.639751553,0.676666667,0.693548387
0.674220963,0.695970696,0.623931624,0.647435897,0.683018868
0.686567164,0.746153846,0.63583815,0.711538462,0.71484375
0.671779141,0.691176471,0.655589124,0.674825175,0.686746988
