CatBoost,KNN,LR,RF,SVM
0.564039409,0.480295567,0.519704433,0.517241379,0.45320197
0.600985222,0.482758621,0.532019704,0.544334975,0.47044335
0.5591133,0.47044335,0.586206897,0.504926108,0.416256158
0.555555556,0.451851852,0.565432099,0.483950617,0.432098765
0.548148148,0.456790123,0.49382716,0.520987654,0.422222222
0.57635468,0.47044335,0.544334975,0.536945813,0.438423645
0.544334975,0.45320197,0.536945813,0.492610837,0.418719212
0.600985222,0.480295567,0.519704433,0.527093596,0.433497537
0.592592593,0.459259259,0.545679012,0.516049383,0.459259259
0.560493827,0.466666667,0.555555556,0.518518519,0.424691358
0.593596059,0.480295567,0.551724138,0.534482759,0.438423645
0.522167488,0.435960591,0.5591133,0.480295567,0.431034483
0.568965517,0.467980296,0.527093596,0.490147783,0.4408867
0.577777778,0.508641975,0.511111111,0.555555556,0.44691358
0.543209877,0.456790123,0.52345679,0.508641975,0.437037037
0.583743842,0.458128079,0.524630542,0.517241379,0.45320197
0.588669951,0.480295567,0.586206897,0.524630542,0.445812808
0.541871921,0.448275862,0.507389163,0.517241379,0.411330049
0.555555556,0.471604938,0.533333333,0.511111111,0.42962963
0.535802469,0.456790123,0.530864198,0.503703704,0.451851852
0.618226601,0.485221675,0.519704433,0.561576355,0.477832512
0.57635468,0.463054187,0.588669951,0.554187192,0.403940887
0.564039409,0.485221675,0.512315271,0.541871921,0.480295567
0.567901235,0.481481481,0.545679012,0.496296296,0.414814815
0.548148148,0.471604938,0.535802469,0.501234568,0.407407407
0.566502463,0.460591133,0.54679803,0.514778325,0.411330049
0.568965517,0.5,0.507389163,0.534482759,0.435960591
0.566502463,0.482758621,0.522167488,0.527093596,0.47044335
0.565432099,0.451851852,0.577777778,0.52345679,0.422222222
0.543209877,0.417283951,0.511111111,0.498765432,0.407407407
0.571428571,0.467980296,0.554187192,0.549261084,0.4408867
0.566502463,0.460591133,0.507389163,0.5,0.42364532
0.586206897,0.467980296,0.539408867,0.497536946,0.445812808
0.567901235,0.479012346,0.543209877,0.548148148,0.451851852
0.540740741,0.464197531,0.535802469,0.47654321,0.422222222
