learning_rate,depth,rsm,subsample,min_data_in_leaf,accuracy,precision,recall,f1
0.08,6,1,1.0,140,0.7009646302250804,0.6819484240687679,0.5862068965517241,0.6304635761589403
0.08,6,1,1.0,140,0.6845493562231759,0.6647058823529411,0.5566502463054187,0.6058981233243967
0.08,6,1,1.0,140,0.6866952789699571,0.663768115942029,0.5654320987654321,0.6106666666666666
0.08,6,1,1.0,140,0.6727467811158798,0.6515151515151515,0.5308641975308642,0.5850340136054422
0.08,6,1,1.0,140,0.7063236870310825,0.6783783783783783,0.6182266009852216,0.6469072164948454
0.08,6,1,1.0,140,0.6891747052518756,0.6746987951807228,0.5517241379310345,0.6070460704607046
0.08,6,1,1.0,140,0.6587982832618026,0.6317365269461078,0.5197044334975369,0.5702702702702703
0.08,6,1,1.0,140,0.6630901287553648,0.6281690140845071,0.5506172839506173,0.5868421052631579
0.08,6,1,1.0,140,0.7113733905579399,0.7035928143712575,0.5802469135802469,0.6359945872801083
0.08,6,1,1.0,140,0.6827438370846731,0.6486486486486487,0.5911330049261084,0.6185567010309279
0.08,6,1,1.0,140,0.7084673097534834,0.6925287356321839,0.5935960591133005,0.6392572944297082
0.08,6,1,1.0,140,0.6834763948497854,0.6718266253869969,0.5344827586206896,0.5953360768175582
0.08,6,1,1.0,140,0.6877682403433476,0.6601123595505618,0.5802469135802469,0.6176084099868594
0.08,6,1,1.0,140,0.6920600858369099,0.6657303370786517,0.5851851851851851,0.6228646517739816
0.08,6,1,1.0,140,0.6859592711682744,0.6609686609686609,0.5714285714285714,0.6129458388375165
0.08,6,1,1.0,140,0.7020364415862809,0.6684210526315789,0.625615763546798,0.6463104325699746
0.08,6,1,1.0,140,0.6888412017167382,0.6638418079096046,0.5788177339901478,0.618421052631579
0.08,6,1,1.0,140,0.6963519313304721,0.6773255813953488,0.5753086419753086,0.6221628838451267
0.08,6,1,1.0,140,0.6652360515021459,0.6371681415929203,0.5333333333333333,0.5806451612903226
0.08,6,1,1.0,140,0.6806002143622722,0.6588235294117647,0.5517241379310345,0.6005361930294906
0.08,6,1,1.0,140,0.6870310825294748,0.6737804878048781,0.5443349753694581,0.6021798365122615
0.08,6,1,1.0,140,0.6824034334763949,0.6527777777777778,0.5788177339901478,0.6135770234986946
0.08,6,1,1.0,140,0.7049356223175965,0.6867816091954023,0.5901234567901235,0.6347941567065073
0.08,6,1,1.0,140,0.6888412017167382,0.6686217008797654,0.562962962962963,0.611260053619303
0.08,6,1,1.0,140,0.6891747052518756,0.6638418079096046,0.5788177339901478,0.618421052631579
0.08,6,1,1.0,140,0.6559485530546624,0.6276276276276276,0.5147783251231527,0.5656292286874155
0.08,6,1,1.0,140,0.6716738197424893,0.6524390243902439,0.5270935960591133,0.5831062670299727
0.08,6,1,1.0,140,0.7156652360515021,0.6977401129943502,0.6098765432098765,0.6508563899868247
0.08,6,1,1.0,140,0.6738197424892703,0.6480938416422287,0.5456790123456791,0.5924932975871313
0.08,6,1,1.0,140,0.684887459807074,0.6609195402298851,0.5665024630541872,0.6100795755968169
0.08,6,1,1.0,140,0.6945337620578779,0.6685236768802229,0.5911330049261084,0.6274509803921569
0.08,6,1,1.0,140,0.6856223175965666,0.6676557863501483,0.5541871921182266,0.6056527590847914
0.08,6,1,1.0,140,0.6834763948497854,0.6636904761904762,0.5506172839506173,0.6018893387314439
0.08,6,1,1.0,140,0.6834763948497854,0.6571428571428571,0.5679012345679012,0.6092715231788078
0.08,6,1,1.0,140,0.7245444801714899,0.7052341597796143,0.6305418719211823,0.6657997399219766
0.08,6,1,1.0,140,0.7031082529474812,0.6948640483383686,0.5665024630541872,0.6241519674355496
0.08,6,1,1.0,140,0.6802575107296137,0.651685393258427,0.5714285714285714,0.6089238845144357
0.08,6,1,1.0,140,0.6888412017167382,0.6619718309859155,0.5802469135802469,0.6184210526315791
0.08,6,1,1.0,140,0.6824034334763949,0.6607669616519174,0.5530864197530864,0.6021505376344085
0.08,6,1,1.0,140,0.6741693461950696,0.650887573964497,0.541871921182266,0.5913978494623656
0.08,6,1,1.0,140,0.677384780278671,0.6539589442815249,0.5492610837438424,0.5970548862115127
0.08,6,1,1.0,140,0.7006437768240343,0.6798866855524079,0.5911330049261084,0.6324110671936759
0.08,6,1,1.0,140,0.7092274678111588,0.6982248520710059,0.582716049382716,0.6352624495289367
0.08,6,1,1.0,140,0.6727467811158798,0.6461988304093568,0.5456790123456791,0.5917001338688086
0.08,6,1,1.0,140,0.7095391211146839,0.6912181303116147,0.6009852216748769,0.6429512516469037
0.08,6,1,1.0,140,0.6859592711682744,0.6531165311653117,0.5935960591133005,0.6219354838709676
0.08,6,1,1.0,140,0.6813304721030042,0.6493150684931507,0.583743842364532,0.6147859922178988
0.08,6,1,1.0,140,0.6995708154506438,0.685459940652819,0.5703703703703704,0.6226415094339623
0.08,6,1,1.0,140,0.674892703862661,0.6526946107784432,0.5382716049382716,0.5899864682002708
0.08,6,0.9,0.6,150,0.6977491961414791,0.6666666666666666,0.6108374384236454,0.6375321336760925
0.08,6,0.9,0.6,150,0.6881028938906752,0.6592797783933518,0.5862068965517241,0.6205997392438071
0.08,6,0.9,0.6,150,0.6995708154506438,0.6769662921348315,0.5935960591133005,0.6325459317585302
0.08,6,0.9,0.6,150,0.6888412017167382,0.676923076923077,0.5432098765432098,0.6027397260273973
0.08,6,0.9,0.6,150,0.6738197424892703,0.6553846153846153,0.5259259259259259,0.5835616438356165
0.08,6,0.9,0.6,150,0.6827438370846731,0.6656626506024096,0.5443349753694581,0.5989159891598915
0.08,6,0.9,0.6,150,0.677384780278671,0.6521739130434783,0.5541871921182266,0.5992010652463383
0.08,6,0.9,0.6,150,0.6791845493562232,0.6606606606606606,0.541871921182266,0.5953991880920163
0.08,6,0.9,0.6,150,0.703862660944206,0.6869565217391305,0.5851851851851851,0.632
0.08,6,0.9,0.6,150,0.6920600858369099,0.6715116279069767,0.5703703703703704,0.616822429906542
0.08,6,0.9,0.6,150,0.7009646302250804,0.6918429003021148,0.5640394088669951,0.621438263229308
0.08,6,0.9,0.6,150,0.6806002143622722,0.6467391304347826,0.5862068965517241,0.6149870801033591
0.08,6,0.9,0.6,150,0.703862660944206,0.6878612716763006,0.5862068965517241,0.6329787234042554
0.08,6,0.9,0.6,150,0.6802575107296137,0.6636085626911316,0.5358024691358024,0.592896174863388
0.08,6,0.9,0.6,150,0.6899141630901288,0.6518324607329843,0.6148148148148148,0.6327827191867853
0.08,6,0.9,0.6,150,0.7009646302250804,0.6895522388059702,0.5689655172413793,0.6234817813765183
0.08,6,0.9,0.6,150,0.7031082529474812,0.6960486322188449,0.5640394088669951,0.6231292517006802
0.08,6,0.9,0.6,150,0.6899141630901288,0.6611570247933884,0.5911330049261084,0.6241872561768531
0.08,6,0.9,0.6,150,0.6899141630901288,0.6715976331360947,0.5604938271604938,0.6110363391655451
0.08,6,0.9,0.6,150,0.677038626609442,0.6368421052631579,0.5975308641975309,0.6165605095541401
0.08,6,0.9,0.6,150,0.7234726688102894,0.7126436781609196,0.6108374384236454,0.6578249336870027
0.08,6,0.9,0.6,150,0.677384780278671,0.6530612244897959,0.5517241379310345,0.5981308411214952
0.08,6,0.9,0.6,150,0.6684549356223176,0.6279683377308707,0.5862068965517241,0.6063694267515923
0.08,6,0.9,0.6,150,0.6920600858369099,0.6685714285714286,0.5777777777777777,0.6198675496688741
0.08,6,0.9,0.6,150,0.7188841201716738,0.7109144542772862,0.5950617283950618,0.6478494623655914
0.08,6,0.9,0.6,150,0.6934619506966774,0.6775147928994083,0.5640394088669951,0.6155913978494624
0.08,6,0.9,0.6,150,0.6816720257234726,0.6526610644257703,0.5738916256157636,0.6107470511140235
0.08,6,0.9,0.6,150,0.6598712446351931,0.6212534059945504,0.5615763546798029,0.5899094437257439
0.08,6,0.9,0.6,150,0.7017167381974249,0.6918429003021148,0.5654320987654321,0.6222826086956522
0.08,6,0.9,0.6,150,0.7167381974248928,0.7055393586005831,0.5975308641975309,0.6470588235294118
0.08,6,0.9,0.6,150,0.6956055734190782,0.6848484848484848,0.5566502463054187,0.6141304347826086
0.08,6,0.9,0.6,150,0.6806002143622722,0.6451612903225806,0.5911330049261084,0.6169665809768637
0.08,6,0.9,0.6,150,0.6984978540772532,0.6780626780626781,0.5862068965517241,0.6287978863936591
0.08,6,0.9,0.6,150,0.6888412017167382,0.6758409785932722,0.5456790123456791,0.603825136612022
0.08,6,0.9,0.6,150,0.6952789699570815,0.6743515850144092,0.5777777777777777,0.6223404255319148
0.08,6,0.9,0.6,150,0.7116827438370846,0.6985507246376812,0.5935960591133005,0.6418109187749668
0.08,6,0.9,0.6,150,0.6977491961414791,0.6741573033707865,0.5911330049261084,0.6299212598425198
0.08,6,0.9,0.6,150,0.6695278969957081,0.64,0.5517241379310345,0.5925925925925927
0.08,6,0.9,0.6,150,0.7242489270386266,0.7176470588235294,0.6024691358024692,0.65503355704698
0.08,6,0.9,0.6,150,0.6759656652360515,0.6450704225352113,0.5654320987654321,0.6026315789473683
0.08,6,0.9,0.6,150,0.6966773847802786,0.6713091922005571,0.5935960591133005,0.6300653594771243
0.08,6,0.9,0.6,150,0.6913183279742765,0.6735294117647059,0.5640394088669951,0.613941018766756
0.08,6,0.9,0.6,150,0.7070815450643777,0.6894586894586895,0.5960591133004927,0.6393659180977542
0.08,6,0.9,0.6,150,0.6909871244635193,0.6629526462395543,0.5876543209876544,0.6230366492146597
0.08,6,0.9,0.6,150,0.6888412017167382,0.686084142394822,0.5234567901234568,0.5938375350140056
0.08,6,0.9,0.6,150,0.7181136120042872,0.7072463768115942,0.6009852216748769,0.6498002663115845
0.08,6,0.9,0.6,150,0.684887459807074,0.6590909090909091,0.5714285714285714,0.6121372031662269
0.08,6,0.9,0.6,150,0.6781115879828327,0.6558823529411765,0.5492610837438424,0.5978552278820376
0.08,6,0.9,0.6,150,0.7113733905579399,0.7011834319526628,0.5851851851851851,0.6379542395693136
0.08,6,0.9,0.6,150,0.6791845493562232,0.6549707602339181,0.5530864197530864,0.5997322623828647
0.08,6,0.9,0.6,150,0.7031082529474812,0.6869565217391305,0.583743842364532,0.6311584553928096
0.08,6,0.9,0.6,150,0.6730975348338692,0.6368563685636857,0.5788177339901478,0.6064516129032259
0.08,6,0.9,0.6,150,0.694206008583691,0.6763848396501457,0.5714285714285714,0.6194926568758344
0.08,6,0.9,0.6,150,0.6684549356223176,0.6379310344827587,0.5481481481481482,0.5896414342629483
0.08,6,0.9,0.6,150,0.7027896995708155,0.6951219512195121,0.562962962962963,0.6221009549795361
0.08,6,0.9,0.6,150,0.7041800643086816,0.6785714285714286,0.6083743842364532,0.6415584415584417
0.08,6,0.9,0.6,150,0.69989281886388,0.68,0.5862068965517241,0.6296296296296295
0.08,6,0.9,0.6,150,0.7006437768240343,0.685131195335277,0.5788177339901478,0.6275033377837117
0.08,6,0.9,0.6,150,0.6995708154506438,0.691131498470948,0.5580246913580247,0.6174863387978142
0.08,6,0.9,0.6,150,0.6641630901287554,0.632183908045977,0.5432098765432098,0.5843293492695883
0.08,6,0.9,0.6,150,0.6741693461950696,0.6473988439306358,0.5517241379310345,0.5957446808510639
0.08,6,0.9,0.6,150,0.6956055734190782,0.6675824175824175,0.5985221674876847,0.6311688311688312
0.08,6,0.9,0.6,150,0.721030042918455,0.718562874251497,0.5911330049261084,0.6486486486486487
0.08,6,0.9,0.6,150,0.7113733905579399,0.706060606060606,0.5753086419753086,0.6340136054421769
0.08,6,0.9,0.6,150,0.6791845493562232,0.6497175141242938,0.5679012345679012,0.6060606060606061
0.08,6,0.9,0.6,150,0.707395498392283,0.6852367688022284,0.6059113300492611,0.6431372549019608
0.08,6,0.9,0.6,150,0.677384780278671,0.6530612244897959,0.5517241379310345,0.5981308411214952
0.08,6,0.9,0.6,150,0.6866952789699571,0.6565934065934066,0.5886699507389163,0.6207792207792208
0.08,6,0.9,0.6,150,0.6888412017167382,0.664756446991404,0.5728395061728395,0.6153846153846154
0.08,6,0.9,0.6,150,0.6824034334763949,0.670846394984326,0.528395061728395,0.5911602209944751
0.08,6,0.9,0.6,150,0.6891747052518756,0.6629213483146067,0.5812807881773399,0.6194225721784776
0.08,6,0.9,0.6,150,0.6827438370846731,0.6510989010989011,0.583743842364532,0.6155844155844157
0.08,6,0.9,0.6,150,0.6920600858369099,0.672463768115942,0.5714285714285714,0.6178428761651131
0.08,6,0.9,0.6,150,0.7081545064377682,0.6985074626865672,0.5777777777777777,0.6324324324324324
0.08,6,0.9,0.6,150,0.6899141630901288,0.657608695652174,0.5975308641975309,0.6261319534282018
0.08,6,0.9,0.6,150,0.69989281886388,0.6875,0.5689655172413793,0.6226415094339622
0.08,6,0.9,0.6,150,0.6591639871382636,0.6242937853107344,0.5443349753694581,0.581578947368421
0.08,6,0.9,0.6,150,0.6974248927038627,0.6812865497076024,0.5738916256157636,0.6229946524064172
0.08,6,0.9,0.6,150,0.6598712446351931,0.6189189189189189,0.5654320987654321,0.5909677419354838
0.08,6,0.9,0.6,150,0.7027896995708155,0.696319018404908,0.5604938271604938,0.6210670314637482
0.08,6,0.9,0.6,150,0.6730975348338692,0.6438746438746439,0.5566502463054187,0.5970937912813737
0.08,6,0.9,0.6,150,0.7020364415862809,0.6893491124260355,0.5738916256157636,0.6263440860215054
0.08,6,0.9,0.6,150,0.6877682403433476,0.6610644257703081,0.5812807881773399,0.6186107470511141
0.08,6,0.9,0.6,150,0.6952789699570815,0.6908517350157729,0.5407407407407407,0.6066481994459834
0.08,6,0.9,0.6,150,0.6738197424892703,0.6398891966759003,0.5703703703703704,0.6031331592689296
0.08,6,0.9,0.6,150,0.6816720257234726,0.6579710144927536,0.5591133004926109,0.6045272969374168
0.08,6,0.9,0.6,150,0.6988210075026795,0.685459940652819,0.5689655172413793,0.6218034993270525
0.08,6,0.9,0.6,150,0.6716738197424893,0.6453488372093024,0.5467980295566502,0.5920000000000001
0.08,6,0.9,0.6,150,0.694206008583691,0.6685393258426966,0.5876543209876544,0.6254927726675428
0.08,6,0.9,0.6,150,0.6920600858369099,0.6638888888888889,0.5901234567901235,0.6248366013071894
0.08,6,0.9,0.6,150,0.6816720257234726,0.6430446194225722,0.603448275862069,0.6226175349428209
0.08,6,0.9,0.6,150,0.7009646302250804,0.6798866855524079,0.5911330049261084,0.6324110671936759
0.08,6,0.9,0.6,150,0.6909871244635193,0.6685714285714286,0.5763546798029556,0.6190476190476191
0.08,6,0.9,0.6,150,0.6888412017167382,0.6747720364741642,0.5481481481481482,0.6049046321525886
0.08,6,0.9,0.6,150,0.6909871244635193,0.6756756756756757,0.5555555555555556,0.6097560975609757
0.08,6,0.9,0.6,150,0.669882100750268,0.6303191489361702,0.583743842364532,0.6061381074168799
0.08,6,0.9,0.6,150,0.6881028938906752,0.6525198938992043,0.6059113300492611,0.628352490421456
0.08,6,0.9,0.6,150,0.7060085836909872,0.6853932584269663,0.6009852216748769,0.6404199475065617
0.08,6,0.9,0.6,150,0.6888412017167382,0.6696165191740413,0.5604938271604938,0.6102150537634409
0.08,6,0.9,0.6,150,0.6845493562231759,0.6627565982404692,0.5580246913580247,0.6058981233243967
0.08,6,0.9,0.6,150,0.7041800643086816,0.6867816091954023,0.5886699507389163,0.6339522546419099
0.08,6,0.9,0.6,150,0.6934619506966774,0.6807228915662651,0.5566502463054187,0.6124661246612467
0.08,6,0.9,0.6,150,0.6952789699570815,0.6685082872928176,0.5960591133004927,0.6302083333333334
0.08,6,0.9,0.6,150,0.6716738197424893,0.6410256410256411,0.5555555555555556,0.5952380952380952
0.08,6,0.9,0.6,150,0.6824034334763949,0.6552706552706553,0.5679012345679012,0.6084656084656085
0.08,6,0.9,0.6,150,0.6859592711682744,0.6556473829201102,0.5862068965517241,0.6189856957087126
0.08,6,0.9,0.6,150,0.7127545551982851,0.7053571428571429,0.583743842364532,0.6388140161725069
0.08,6,0.9,0.6,150,0.6931330472103004,0.6807228915662651,0.5566502463054187,0.6124661246612467
0.08,6,0.9,0.6,150,0.6555793991416309,0.6186440677966102,0.5407407407407407,0.5770750988142292
0.08,6,0.9,0.6,150,0.6802575107296137,0.6559766763848397,0.5555555555555556,0.6016042780748663
0.08,6,0.9,0.6,150,0.6859592711682744,0.6609686609686609,0.5714285714285714,0.6129458388375165
0.08,6,0.9,0.6,150,0.7031082529474812,0.680672268907563,0.5985221674876847,0.636959370904325
0.08,6,0.9,0.6,150,0.6995708154506438,0.6842105263157895,0.5763546798029556,0.6256684491978609
0.08,6,0.9,0.6,150,0.6673819742489271,0.6361031518624641,0.5481481481481482,0.5888594164456233
0.08,6,0.9,0.6,150,0.6824034334763949,0.6656534954407295,0.5407407407407407,0.5967302452316076
0.08,6,0.9,0.6,150,0.6763129689174705,0.6405405405405405,0.583743842364532,0.6108247422680413
0.08,6,0.9,0.6,150,0.7020364415862809,0.6927710843373494,0.5665024630541872,0.6233062330623306
0.08,6,0.9,0.6,150,0.6931330472103004,0.6694915254237288,0.583743842364532,0.6236842105263157
0.08,6,0.9,0.6,150,0.7124463519313304,0.6866485013623979,0.6222222222222222,0.6528497409326426
0.08,6,0.9,0.6,150,0.6845493562231759,0.6707692307692308,0.5382716049382716,0.5972602739726027
0.08,6,0.9,0.6,150,0.6913183279742765,0.6577540106951871,0.6059113300492611,0.6307692307692307
0.08,6,0.9,0.6,150,0.707395498392283,0.6894586894586895,0.5960591133004927,0.6393659180977542
0.08,6,0.9,0.6,150,0.7113733905579399,0.7133956386292835,0.5640394088669951,0.6299862448418156
0.08,6,0.9,0.6,150,0.6695278969957081,0.6373937677053825,0.5555555555555556,0.5936675461741425
0.08,6,0.9,0.6,150,0.6781115879828327,0.6567164179104478,0.5432098765432098,0.5945945945945946
0.08,6,0.9,0.6,150,0.6902465166130761,0.6657223796033994,0.5788177339901478,0.619235836627141
0.08,6,0.9,0.6,150,0.69989281886388,0.688622754491018,0.5665024630541872,0.6216216216216217
0.08,6,0.9,0.6,150,0.703862660944206,0.703125,0.5541871921182266,0.6198347107438017
0.08,6,0.9,0.6,150,0.6663090128755365,0.638235294117647,0.5358024691358024,0.5825503355704696
0.08,6,0.9,0.6,150,0.6974248927038627,0.667574931880109,0.6049382716049383,0.6347150259067357
0.08,6,0.9,0.6,150,0.6752411575562701,0.6519174041297935,0.5443349753694581,0.5932885906040268
0.08,6,0.9,0.6,150,0.7052518756698821,0.6920821114369502,0.5812807881773399,0.6318607764390897
0.08,6,0.9,0.6,150,0.694206008583691,0.667590027700831,0.5935960591133005,0.6284224250325945
0.08,6,0.9,0.6,150,0.6952789699570815,0.673352435530086,0.5802469135802469,0.623342175066313
0.08,6,0.9,0.6,150,0.6888412017167382,0.6657060518731989,0.5703703703703704,0.6143617021276596
0.08,6,0.9,0.6,150,0.7009646302250804,0.6930091185410334,0.5615763546798029,0.6204081632653061
0.08,6,0.9,0.6,150,0.6956055734190782,0.6773255813953488,0.5738916256157636,0.6213333333333334
0.08,6,0.9,0.6,150,0.6813304721030042,0.6535211267605634,0.5714285714285714,0.609724047306176
0.08,6,0.9,0.6,150,0.6963519313304721,0.6804733727810651,0.5679012345679012,0.6191117092866756
0.08,6,0.9,0.6,150,0.7081545064377682,0.6802168021680217,0.6197530864197531,0.648578811369509
0.08,6,0.9,0.6,150,0.6966773847802786,0.6752136752136753,0.583743842364532,0.6261558784676354
0.08,6,0.9,0.6,150,0.69989281886388,0.6897590361445783,0.5640394088669951,0.6205962059620597
0.08,6,0.9,0.6,150,0.6963519313304721,0.6713091922005571,0.5935960591133005,0.6300653594771243
0.08,6,0.9,0.6,150,0.6866952789699571,0.6656891495601173,0.5604938271604938,0.6085790884718498
0.08,6,0.9,0.6,150,0.7103004291845494,0.6912181303116147,0.6024691358024692,0.6437994722955146
0.08,6,0.9,0.6,150,0.6859592711682744,0.6656891495601173,0.5591133004926109,0.607764390896921
0.08,6,0.9,0.6,150,0.6977491961414791,0.6823529411764706,0.5714285714285714,0.6219839142091153
0.08,6,0.9,0.6,150,0.7017167381974249,0.6904761904761905,0.5714285714285714,0.6253369272237197
0.08,6,0.9,0.6,150,0.677038626609442,0.6575757575757576,0.5358024691358024,0.5904761904761904
0.08,6,0.9,0.6,150,0.6974248927038627,0.6614173228346457,0.6222222222222222,0.6412213740458015
0.08,6,0.9,0.6,150,0.6838156484458735,0.6581196581196581,0.5689655172413793,0.6103038309114928
0.08,6,0.9,0.6,150,0.6752411575562701,0.6467236467236467,0.5591133004926109,0.5997357992073976
0.08,6,0.9,0.6,150,0.7124463519313304,0.6854838709677419,0.6280788177339901,0.6555269922879177
0.08,6,0.9,0.6,150,0.6824034334763949,0.6775244299674267,0.5135802469135803,0.5842696629213483
0.08,6,0.9,0.6,150,0.6845493562231759,0.6563380281690141,0.5753086419753086,0.613157894736842
0.08,6,0.9,0.6,150,0.6645230439442658,0.6363636363636364,0.5344827586206896,0.5809906291834002
0.08,6,0.9,0.6,150,0.6956055734190782,0.672316384180791,0.5862068965517241,0.6263157894736843
0.08,6,0.9,0.6,150,0.6920600858369099,0.6786786786786787,0.5566502463054187,0.6116373477672531
0.08,6,0.9,0.6,150,0.6888412017167382,0.6549865229110512,0.6,0.6262886597938145
0.08,6,0.9,0.6,150,0.6727467811158798,0.6404494382022472,0.562962962962963,0.5992115637319317
0.08,6,0.9,0.6,150,0.6891747052518756,0.6620111731843575,0.583743842364532,0.6204188481675392
0.08,6,0.9,0.6,150,0.7031082529474812,0.6869565217391305,0.583743842364532,0.6311584553928096
0.08,6,0.9,0.6,150,0.6738197424892703,0.646551724137931,0.5541871921182266,0.596816976127321
0.08,6,0.9,0.6,150,0.6963519313304721,0.6848484848484848,0.5580246913580247,0.6149659863945578
0.08,6,0.9,0.6,150,0.703862660944206,0.6776859504132231,0.6074074074074074,0.640625
0.08,6,0.9,0.6,150,0.6784565916398714,0.6522988505747126,0.5591133004926109,0.6021220159151194
0.08,6,0.9,0.6,150,0.6784565916398714,0.6558823529411765,0.5492610837438424,0.5978552278820376
0.08,6,0.9,0.6,150,0.694206008583691,0.6774193548387096,0.5689655172413793,0.6184738955823292
0.08,6,0.9,0.6,150,0.6984978540772532,0.6878787878787879,0.5604938271604938,0.617687074829932
0.08,6,0.9,0.6,150,0.6952789699570815,0.6704225352112676,0.5876543209876544,0.6263157894736843
0.08,6,0.9,0.6,150,0.6977491961414791,0.6901840490797546,0.5541871921182266,0.6147540983606558
0.08,6,0.9,0.6,150,0.6956055734190782,0.672316384180791,0.5862068965517241,0.6263157894736843
0.08,6,0.9,0.6,150,0.6920600858369099,0.6744868035190615,0.5665024630541872,0.6157965194109772
0.08,6,0.9,0.6,150,0.6963519313304721,0.672316384180791,0.5876543209876544,0.6271409749670619
0.08,6,0.9,0.6,150,0.6963519313304721,0.6713483146067416,0.5901234567901235,0.6281208935611038
0.08,6,0.9,0.6,150,0.6816720257234726,0.6543909348441926,0.5689655172413793,0.6086956521739131
0.08,6,0.9,0.6,150,0.6816720257234726,0.6636636636636637,0.5443349753694581,0.598105548037889
0.08,6,0.9,0.6,150,0.6866952789699571,0.6565934065934066,0.5886699507389163,0.6207792207792208
0.08,6,0.9,0.6,150,0.7092274678111588,0.7067901234567902,0.5654320987654321,0.6282578875171468
0.08,6,0.9,0.6,150,0.6802575107296137,0.649025069637883,0.5753086419753086,0.6099476439790575
0.08,6,0.9,0.6,150,0.6763129689174705,0.6468926553672316,0.5640394088669951,0.6026315789473684
0.08,6,0.9,0.6,150,0.6945337620578779,0.6763848396501457,0.5714285714285714,0.6194926568758344
0.08,6,0.9,0.6,150,0.6909871244635193,0.6657303370786517,0.583743842364532,0.6220472440944882
0.08,6,0.9,0.6,150,0.6909871244635193,0.667621776504298,0.5753086419753086,0.6180371352785146
0.08,6,0.9,0.6,150,0.703862660944206,0.6858789625360231,0.5876543209876544,0.6329787234042554
0.08,6,0.9,0.6,150,0.69989281886388,0.6820809248554913,0.5812807881773399,0.6276595744680851
0.08,6,0.9,0.6,150,0.7052518756698821,0.6966966966966966,0.5714285714285714,0.6278755074424898
0.08,6,0.9,0.6,150,0.6888412017167382,0.6611111111111111,0.5862068965517241,0.6214099216710183
0.08,6,0.9,0.6,150,0.6984978540772532,0.6802325581395349,0.5777777777777777,0.6248331108144191
0.08,6,0.9,0.6,150,0.6802575107296137,0.6606606606606606,0.5432098765432098,0.5962059620596205
0.08,6,0.9,0.6,150,0.6827438370846731,0.65625,0.5689655172413793,0.6094986807387862
0.08,6,0.9,0.6,150,0.6891747052518756,0.6620111731843575,0.583743842364532,0.6204188481675392
0.08,6,0.9,0.6,150,0.6974248927038627,0.6761363636363636,0.5862068965517241,0.6279683377308707
0.08,6,0.9,0.6,150,0.6877682403433476,0.6759259259259259,0.5407407407407407,0.6008230452674896
0.08,6,0.9,0.6,150,0.7145922746781116,0.7074626865671642,0.5851851851851851,0.6405405405405405
0.08,6,0.9,0.6,150,0.707395498392283,0.6905444126074498,0.5935960591133005,0.63841059602649
0.08,6,0.9,0.6,150,0.6902465166130761,0.6647887323943662,0.5812807881773399,0.6202365308804204
0.08,6,0.9,0.6,150,0.6920600858369099,0.673469387755102,0.5689655172413793,0.6168224299065421
0.08,6,0.9,0.6,150,0.6845493562231759,0.6590257879656161,0.5679012345679012,0.610079575596817
0.08,6,0.9,0.6,150,0.6920600858369099,0.6735294117647059,0.5654320987654321,0.614765100671141
0.08,6,0.9,0.6,150,0.7052518756698821,0.6920821114369502,0.5812807881773399,0.6318607764390897
0.08,6,0.9,0.6,150,0.6752411575562701,0.6410958904109589,0.5763546798029556,0.6070038910505836
0.08,6,0.9,0.6,150,0.6974248927038627,0.6856287425149701,0.5640394088669951,0.6189189189189189
0.08,6,0.9,0.6,150,0.6952789699570815,0.6795252225519288,0.5654320987654321,0.6172506738544474
0.08,6,0.9,0.6,150,0.6920600858369099,0.6735294117647059,0.5654320987654321,0.614765100671141
0.08,6,0.9,0.6,150,0.7031082529474812,0.6902654867256637,0.5763546798029556,0.6281879194630872
0.08,6,0.9,0.6,150,0.6709539121114684,0.6418338108882522,0.5517241379310345,0.5933774834437087
0.08,6,0.9,0.6,150,0.6888412017167382,0.6686046511627907,0.5665024630541872,0.6133333333333333
0.08,6,0.9,0.6,150,0.6963519313304721,0.6703910614525139,0.5925925925925926,0.6290956749672346
0.08,6,0.9,0.6,150,0.703862660944206,0.6891495601173021,0.5802469135802469,0.6300268096514745
0.08,6,0.9,0.6,150,0.6784565916398714,0.6424731182795699,0.5886699507389163,0.6143958868894601
0.08,6,0.9,0.6,150,0.6870310825294748,0.6686390532544378,0.5566502463054187,0.6075268817204301
0.08,6,0.9,0.6,150,0.6824034334763949,0.6589595375722543,0.5615763546798029,0.6063829787234043
0.08,6,0.9,0.6,150,0.7070815450643777,0.6941176470588235,0.582716049382716,0.6335570469798658
0.08,6,0.9,0.6,150,0.6963519313304721,0.6732954545454546,0.5851851851851851,0.6261558784676355
0.08,6,0.9,0.6,150,0.6891747052518756,0.6559139784946236,0.6009852216748769,0.6272493573264781
0.08,6,0.9,0.6,150,0.6902465166130761,0.676737160120846,0.5517241379310345,0.6078697421981005
0.08,6,0.9,0.6,150,0.6781115879828327,0.6540697674418605,0.5541871921182266,0.6000000000000001
0.08,6,0.9,0.6,150,0.694206008583691,0.6675977653631285,0.5901234567901235,0.6264744429882045
0.08,6,0.9,0.6,150,0.6813304721030042,0.652542372881356,0.5703703703703704,0.6086956521739131
0.08,6,0.9,0.6,150,0.6945337620578779,0.6753623188405797,0.5738916256157636,0.6205059920106525
0.08,6,0.9,0.6,150,0.6988210075026795,0.6801152737752162,0.5812807881773399,0.6268260292164675
0.08,6,0.9,0.6,150,0.7006437768240343,0.6730245231607629,0.6083743842364532,0.6390685640362225
0.08,6,0.9,0.6,150,0.6856223175965666,0.6686746987951807,0.5481481481481482,0.6024423337856174
