CatBoost,KNN,LR,RF,SVM
0.641261498,0.574780059,0.582995951,0.609655172,0.561764706
0.599735799,0.565925926,0.632978723,0.576652602,0.506746627
0.601604278,0.54954955,0.607427056,0.564841499,0.533536585
0.60326087,0.551415797,0.558659218,0.57967033,0.530232558
0.611764706,0.549640288,0.577023499,0.59400545,0.536953243
0.608815427,0.559270517,0.594815825,0.568181818,0.525502318
0.634590377,0.576070901,0.578082192,0.585499316,0.534954407
0.633245383,0.553571429,0.594885599,0.575757576,0.548672566
0.609395973,0.554252199,0.596816976,0.580912863,0.510385757
0.623544631,0.564399421,0.603773585,0.591280654,0.523529412
0.575305292,0.531531532,0.602122016,0.555555556,0.534351145
0.620967742,0.566318927,0.587912088,0.558988764,0.544072948
0.622340426,0.595375723,0.582278481,0.619834711,0.546827795
0.584329349,0.553892216,0.554248366,0.573816156,0.529147982
0.62781457,0.563636364,0.583561644,0.580912863,0.55505279
0.624836601,0.569343066,0.611039795,0.581967213,0.539493294
0.597826087,0.548192771,0.563611491,0.58988764,0.519440124
0.603217158,0.561764706,0.595862069,0.583098592,0.542901716
0.578666667,0.548961424,0.580296896,0.571428571,0.544642857
0.648578811,0.57771261,0.573369565,0.609625668,0.573116691
0.623169108,0.554572271,0.61997406,0.613915416,0.510108865
0.601839685,0.573508006,0.576177285,0.599455041,0.573529412
0.612516644,0.569343066,0.591700134,0.574285714,0.508320726
0.601626016,0.561764706,0.586486486,0.557692308,0.50304878
0.61827957,0.553254438,0.592,0.594594595,0.513846154
0.610303831,0.591836735,0.558265583,0.608695652,0.538812785
0.619111709,0.570596798,0.574525745,0.59197787,0.566765579
0.620596206,0.543833581,0.614980289,0.594670407,0.518181818
0.592991914,0.511346445,0.574202497,0.561111111,0.508474576
0.621151272,0.56379822,0.611413043,0.611796982,0.546564885
0.611702128,0.546783626,0.565934066,0.575070822,0.525993884
0.627140975,0.559646539,0.578599736,0.562674095,0.539493294
0.621621622,0.583458647,0.585885486,0.619246862,0.553706505
0.599179207,0.555391433,0.589673913,0.558610709,0.52293578
